id,date,store_nbr,family,sales,onpromotion
2998936,2017-08-14,53,POULTRY,134.377,0
2998935,2017-08-14,53,PLAYERS AND ELECTRONICS,6.0,0
2998934,2017-08-14,53,PET SUPPLIES,7.0,0
2998933,2017-08-14,53,PERSONAL CARE,210.0,10
2998932,2017-08-14,53,MEATS,195.48,0
2998931,2017-08-14,53,MAGAZINES,3.0,0
2998930,2017-08-14,53,"LIQUOR,WINE,BEER",37.0,5
2998929,2017-08-14,53,LINGERIE,6.0,0
2998928,2017-08-14,53,LAWN AND GARDEN,10.0,0
2998927,2017-08-14,53,LADIESWEAR,11.0,0
2998912,2017-08-14,53,BOOKS,0.0,0
2998926,2017-08-14,53,HOME CARE,182.0,6
2998924,2017-08-14,53,HOME AND KITCHEN II,11.0,0
2998923,2017-08-14,53,HOME AND KITCHEN I,21.0,0
2998922,2017-08-14,53,HARDWARE,2.0,0
2998921,2017-08-14,53,GROCERY II,10.0,0
2998920,2017-08-14,53,GROCERY I,2522.0,29
2998919,2017-08-14,53,FROZEN FOODS,82.228,1
2998918,2017-08-14,53,EGGS,82.0,0
2998917,2017-08-14,53,DELI,165.198,8
2998916,2017-08-14,53,DAIRY,452.0,19
2998915,2017-08-14,53,CLEANING,699.0,13
2998914,2017-08-14,53,CELEBRATION,1.0,0
2998925,2017-08-14,53,HOME APPLIANCES,0.0,0
2998994,2017-08-14,6,LAWN AND GARDEN,11.0,0
2998995,2017-08-14,6,LINGERIE,8.0,3
2998996,2017-08-14,6,"LIQUOR,WINE,BEER",51.0,4
2999076,2017-08-14,9,BEVERAGES,3367.0,28
2999075,2017-08-14,9,BEAUTY,4.0,1
2999074,2017-08-14,9,BABY CARE,0.0,0
2999073,2017-08-14,9,AUTOMOTIVE,8.0,0
2999072,2017-08-14,8,SEAFOOD,33.253,0
2999071,2017-08-14,8,SCHOOL AND OFFICE SUPPLIES,1.0,0
2999070,2017-08-14,8,PRODUCE,4417.428,10
2999069,2017-08-14,8,PREPARED FOODS,153.151,0
2999068,2017-08-14,8,POULTRY,611.781,0
2999067,2017-08-14,8,PLAYERS AND ELECTRONICS,27.0,0
2999066,2017-08-14,8,PET SUPPLIES,13.0,0
2999077,2017-08-14,9,BOOKS,0.0,0
2999065,2017-08-14,8,PERSONAL CARE,449.0,10
2999063,2017-08-14,8,MAGAZINES,12.0,0
2999062,2017-08-14,8,"LIQUOR,WINE,BEER",79.0,4
2999061,2017-08-14,8,LINGERIE,22.0,2
2999060,2017-08-14,8,LAWN AND GARDEN,32.0,0
2999059,2017-08-14,8,LADIESWEAR,24.0,0
2999058,2017-08-14,8,HOME CARE,323.0,7
2999057,2017-08-14,8,HOME APPLIANCES,0.0,0
2999056,2017-08-14,8,HOME AND KITCHEN II,40.0,1
2999055,2017-08-14,8,HOME AND KITCHEN I,21.0,0
2999054,2017-08-14,8,HARDWARE,7.0,0
2999053,2017-08-14,8,GROCERY II,49.0,0
2999064,2017-08-14,8,MEATS,428.8,0
2999052,2017-08-14,8,GROCERY I,4354.0,37
2999078,2017-08-14,9,BREAD/BAKERY,447.0,6
2999080,2017-08-14,9,CLEANING,1429.0,23
2998216,2017-08-14,34,BABY CARE,0.0,0
2999103,2017-08-14,9,PRODUCE,1348.425,7
2999102,2017-08-14,9,PREPARED FOODS,114.12,0
2999101,2017-08-14,9,POULTRY,283.429,0
2999100,2017-08-14,9,PLAYERS AND ELECTRONICS,14.0,0
2999099,2017-08-14,9,PET SUPPLIES,2.0,0
2999098,2017-08-14,9,PERSONAL CARE,445.0,10
2999097,2017-08-14,9,MEATS,330.975,0
2999096,2017-08-14,9,MAGAZINES,12.0,0
2999095,2017-08-14,9,"LIQUOR,WINE,BEER",51.0,3
2999094,2017-08-14,9,LINGERIE,4.0,1
2999079,2017-08-14,9,CELEBRATION,12.0,0
2999093,2017-08-14,9,LAWN AND GARDEN,8.0,0
2999091,2017-08-14,9,HOME CARE,355.0,9
2999090,2017-08-14,9,HOME APPLIANCES,0.0,0
2999089,2017-08-14,9,HOME AND KITCHEN II,43.0,1
2999088,2017-08-14,9,HOME AND KITCHEN I,41.0,1
2999087,2017-08-14,9,HARDWARE,1.0,0
2999086,2017-08-14,9,GROCERY II,6.0,0
2999085,2017-08-14,9,GROCERY I,5860.789,58
2999084,2017-08-14,9,FROZEN FOODS,70.0,0
2999083,2017-08-14,9,EGGS,277.0,18
2999082,2017-08-14,9,DELI,493.971,8
2999081,2017-08-14,9,DAIRY,746.0,18
2999092,2017-08-14,9,LADIESWEAR,6.0,0
2998885,2017-08-14,52,EGGS,221.0,0
2999051,2017-08-14,8,FROZEN FOODS,158.578,1
2999049,2017-08-14,8,DELI,264.137,8
2999020,2017-08-14,7,GROCERY II,58.0,0
2999019,2017-08-14,7,GROCERY I,3872.0,29
2999018,2017-08-14,7,FROZEN FOODS,186.0,1
2999017,2017-08-14,7,EGGS,331.0,0
2999016,2017-08-14,7,DELI,216.397,7
2999015,2017-08-14,7,DAIRY,1398.0,25
2999014,2017-08-14,7,CLEANING,1055.0,11
2999013,2017-08-14,7,CELEBRATION,22.0,0
2999012,2017-08-14,7,BREAD/BAKERY,719.231,8
2999011,2017-08-14,7,BOOKS,0.0,0
2999010,2017-08-14,7,BEVERAGES,3864.0,12
2999021,2017-08-14,7,HARDWARE,3.0,0
2999009,2017-08-14,7,BEAUTY,9.0,2
2999007,2017-08-14,7,AUTOMOTIVE,3.0,0
2999006,2017-08-14,6,SEAFOOD,37.879,0
2999005,2017-08-14,6,SCHOOL AND OFFICE SUPPLIES,0.0,0
2999004,2017-08-14,6,PRODUCE,2332.902,7
2999003,2017-08-14,6,PREPARED FOODS,96.745,0
2999002,2017-08-14,6,POULTRY,523.63403,0
2999001,2017-08-14,6,PLAYERS AND ELECTRONICS,13.0,0
2999000,2017-08-14,6,PET SUPPLIES,7.0,0
2998999,2017-08-14,6,PERSONAL CARE,308.0,11
2998998,2017-08-14,6,MEATS,360.109,0
2998997,2017-08-14,6,MAGAZINES,11.0,0
2999008,2017-08-14,7,BABY CARE,0.0,0
2999050,2017-08-14,8,EGGS,309.0,0
2999022,2017-08-14,7,HOME AND KITCHEN I,38.0,1
2999024,2017-08-14,7,HOME APPLIANCES,0.0,0
2999048,2017-08-14,8,DAIRY,1411.0,26
2999047,2017-08-14,8,CLEANING,1126.0,13
2999046,2017-08-14,8,CELEBRATION,20.0,0
2999045,2017-08-14,8,BREAD/BAKERY,815.009,10
2999044,2017-08-14,8,BOOKS,0.0,0
2999043,2017-08-14,8,BEVERAGES,3923.0,11
2999042,2017-08-14,8,BEAUTY,7.0,1
2999041,2017-08-14,8,BABY CARE,3.0,0
2999040,2017-08-14,8,AUTOMOTIVE,6.0,0
2999039,2017-08-14,7,SEAFOOD,47.977,0
2999038,2017-08-14,7,SCHOOL AND OFFICE SUPPLIES,1.0,0
2999023,2017-08-14,7,HOME AND KITCHEN II,197.0,3
2999037,2017-08-14,7,PRODUCE,5838.443,6
2999035,2017-08-14,7,POULTRY,745.509,0
2999034,2017-08-14,7,PLAYERS AND ELECTRONICS,14.0,0
2999033,2017-08-14,7,PET SUPPLIES,11.0,0
2999032,2017-08-14,7,PERSONAL CARE,268.0,10
2999031,2017-08-14,7,MEATS,515.925,0
2999030,2017-08-14,7,MAGAZINES,24.0,0
2999029,2017-08-14,7,"LIQUOR,WINE,BEER",97.0,4
2999028,2017-08-14,7,LINGERIE,2.0,1
2999027,2017-08-14,7,LAWN AND GARDEN,39.0,0
2999026,2017-08-14,7,LADIESWEAR,25.0,0
2999025,2017-08-14,7,HOME CARE,230.0,6
2999036,2017-08-14,7,PREPARED FOODS,127.118,0
2998884,2017-08-14,52,DELI,274.628,8
2998883,2017-08-14,52,DAIRY,1062.0,26
2998882,2017-08-14,52,CLEANING,1251.0,11
2998741,2017-08-14,48,SCHOOL AND OFFICE SUPPLIES,325.0,12
2998740,2017-08-14,48,PRODUCE,1810.299,8
2998739,2017-08-14,48,PREPARED FOODS,91.669,0
2998738,2017-08-14,48,POULTRY,904.546,0
2998737,2017-08-14,48,PLAYERS AND ELECTRONICS,21.0,0
2998736,2017-08-14,48,PET SUPPLIES,18.0,0
2998735,2017-08-14,48,PERSONAL CARE,657.0,11
2998734,2017-08-14,48,MEATS,749.178,0
2998733,2017-08-14,48,MAGAZINES,6.0,0
2998732,2017-08-14,48,"LIQUOR,WINE,BEER",71.0,3
2998731,2017-08-14,48,LINGERIE,1.0,0
2998742,2017-08-14,48,SEAFOOD,20.321,0
2998730,2017-08-14,48,LAWN AND GARDEN,5.0,0
2998728,2017-08-14,48,HOME CARE,409.0,5
2998727,2017-08-14,48,HOME APPLIANCES,0.0,0
2998726,2017-08-14,48,HOME AND KITCHEN II,26.0,1
2998725,2017-08-14,48,HOME AND KITCHEN I,14.0,0
2998724,2017-08-14,48,HARDWARE,0.0,0
2998723,2017-08-14,48,GROCERY II,41.0,0
2998722,2017-08-14,48,GROCERY I,6712.0,39
2998721,2017-08-14,48,FROZEN FOODS,173.313,1
2998720,2017-08-14,48,EGGS,116.0,0
2998719,2017-08-14,48,DELI,547.021,7
2998718,2017-08-14,48,DAIRY,1072.0,24
2998729,2017-08-14,48,LADIESWEAR,8.0,3
2998717,2017-08-14,48,CLEANING,1658.0,16
2998743,2017-08-14,49,AUTOMOTIVE,4.0,0
2998745,2017-08-14,49,BEAUTY,17.0,2
2998769,2017-08-14,49,PET SUPPLIES,27.0,0
2998768,2017-08-14,49,PERSONAL CARE,502.0,11
2998767,2017-08-14,49,MEATS,814.506,0
2998766,2017-08-14,49,MAGAZINES,23.0,0
2998765,2017-08-14,49,"LIQUOR,WINE,BEER",145.0,6
2998764,2017-08-14,49,LINGERIE,9.0,2
2998763,2017-08-14,49,LAWN AND GARDEN,41.0,0
2998762,2017-08-14,49,LADIESWEAR,10.0,2
2998761,2017-08-14,49,HOME CARE,440.0,7
2998760,2017-08-14,49,HOME APPLIANCES,0.0,0
2998759,2017-08-14,49,HOME AND KITCHEN II,54.0,3
2998744,2017-08-14,49,BABY CARE,0.0,0
2998758,2017-08-14,49,HOME AND KITCHEN I,81.0,1
2998756,2017-08-14,49,GROCERY II,97.0,0
2998755,2017-08-14,49,GROCERY I,7366.0,41
2998754,2017-08-14,49,FROZEN FOODS,286.0,1
2998753,2017-08-14,49,EGGS,467.0,0
2998752,2017-08-14,49,DELI,385.858,7
2998751,2017-08-14,49,DAIRY,2190.0,26
2998750,2017-08-14,49,CLEANING,1774.0,14
2998749,2017-08-14,49,CELEBRATION,31.0,0
2998748,2017-08-14,49,BREAD/BAKERY,1144.527,11
2998747,2017-08-14,49,BOOKS,0.0,0
2998746,2017-08-14,49,BEVERAGES,6154.0,13
2998757,2017-08-14,49,HARDWARE,1.0,0
2998770,2017-08-14,49,PLAYERS AND ELECTRONICS,30.0,0
2998716,2017-08-14,48,CELEBRATION,41.0,0
2998714,2017-08-14,48,BOOKS,0.0,0
2998685,2017-08-14,47,DAIRY,1887.0,21
2998684,2017-08-14,47,CLEANING,1916.0,14
2998683,2017-08-14,47,CELEBRATION,24.0,0
2998682,2017-08-14,47,BREAD/BAKERY,1018.968,9
2998681,2017-08-14,47,BOOKS,0.0,0
2998680,2017-08-14,47,BEVERAGES,7058.0,9
2998679,2017-08-14,47,BEAUTY,26.0,2
2998678,2017-08-14,47,BABY CARE,0.0,0
2998677,2017-08-14,47,AUTOMOTIVE,20.0,0
2998676,2017-08-14,46,SEAFOOD,43.762,0
2998675,2017-08-14,46,SCHOOL AND OFFICE SUPPLIES,230.0,13
2998686,2017-08-14,47,DELI,583.603,9
2998674,2017-08-14,46,PRODUCE,2745.622,10
2998672,2017-08-14,46,POULTRY,773.189,0
2998671,2017-08-14,46,PLAYERS AND ELECTRONICS,29.0,0
2998670,2017-08-14,46,PET SUPPLIES,16.0,0
2998669,2017-08-14,46,PERSONAL CARE,644.0,11
2998668,2017-08-14,46,MEATS,1015.205,0
2998667,2017-08-14,46,MAGAZINES,19.0,0
2998666,2017-08-14,46,"LIQUOR,WINE,BEER",88.0,6
2998665,2017-08-14,46,LINGERIE,7.0,0
2998664,2017-08-14,46,LAWN AND GARDEN,13.0,0
2998663,2017-08-14,46,LADIESWEAR,30.0,4
2998662,2017-08-14,46,HOME CARE,534.0,6
2998673,2017-08-14,46,PREPARED FOODS,95.211,0
2998715,2017-08-14,48,BREAD/BAKERY,818.0,12
2998687,2017-08-14,47,EGGS,367.0,0
2998689,2017-08-14,47,GROCERY I,8946.0,40
2998713,2017-08-14,48,BEVERAGES,3798.0,9
2998712,2017-08-14,48,BEAUTY,22.0,2
2998711,2017-08-14,48,BABY CARE,0.0,0
2998710,2017-08-14,48,AUTOMOTIVE,11.0,0
2998709,2017-08-14,47,SEAFOOD,68.986,0
2998708,2017-08-14,47,SCHOOL AND OFFICE SUPPLIES,265.0,12
2998707,2017-08-14,47,PRODUCE,5660.061,9
2998706,2017-08-14,47,PREPARED FOODS,247.694,0
2998705,2017-08-14,47,POULTRY,1105.994,0
2998704,2017-08-14,47,PLAYERS AND ELECTRONICS,13.0,0
2998703,2017-08-14,47,PET SUPPLIES,17.0,0
2998688,2017-08-14,47,FROZEN FOODS,186.0,1
2998702,2017-08-14,47,PERSONAL CARE,636.0,11
2998700,2017-08-14,47,MAGAZINES,18.0,0
2998699,2017-08-14,47,"LIQUOR,WINE,BEER",138.0,8
2998698,2017-08-14,47,LINGERIE,12.0,1
2998697,2017-08-14,47,LAWN AND GARDEN,35.0,0
2998696,2017-08-14,47,LADIESWEAR,11.0,3
2998695,2017-08-14,47,HOME CARE,531.0,7
2998694,2017-08-14,47,HOME APPLIANCES,1.0,0
2998693,2017-08-14,47,HOME AND KITCHEN II,67.0,3
2998692,2017-08-14,47,HOME AND KITCHEN I,67.0,1
2998691,2017-08-14,47,HARDWARE,0.0,0
2998690,2017-08-14,47,GROCERY II,36.0,0
2998701,2017-08-14,47,MEATS,851.962,0
2998660,2017-08-14,46,HOME AND KITCHEN II,22.0,2
2998771,2017-08-14,49,POULTRY,1026.21,1
2998773,2017-08-14,49,PRODUCE,7483.304,10
2998853,2017-08-14,51,FROZEN FOODS,164.0,1
2998852,2017-08-14,51,EGGS,321.0,0
2998851,2017-08-14,51,DELI,223.416,6
2998850,2017-08-14,51,DAIRY,1336.0,24
2998849,2017-08-14,51,CLEANING,1238.0,13
2998848,2017-08-14,51,CELEBRATION,11.0,0
2998847,2017-08-14,51,BREAD/BAKERY,847.47,11
2998846,2017-08-14,51,BOOKS,0.0,0
2998845,2017-08-14,51,BEVERAGES,3888.0,12
2998844,2017-08-14,51,BEAUTY,3.0,1
2998843,2017-08-14,51,BABY CARE,0.0,0
2998854,2017-08-14,51,GROCERY I,4227.0,31
2998842,2017-08-14,51,AUTOMOTIVE,8.0,0
2998840,2017-08-14,50,SCHOOL AND OFFICE SUPPLIES,316.0,13
2998839,2017-08-14,50,PRODUCE,2186.986,10
2998838,2017-08-14,50,PREPARED FOODS,75.712,0
2998837,2017-08-14,50,POULTRY,426.174,0
2998836,2017-08-14,50,PLAYERS AND ELECTRONICS,18.0,0
2998835,2017-08-14,50,PET SUPPLIES,18.0,0
2998834,2017-08-14,50,PERSONAL CARE,526.0,11
2998833,2017-08-14,50,MEATS,502.453,0
2998832,2017-08-14,50,MAGAZINES,18.0,0
2998831,2017-08-14,50,"LIQUOR,WINE,BEER",112.0,8
2998830,2017-08-14,50,LINGERIE,1.0,0
2998841,2017-08-14,50,SEAFOOD,12.242,0
2998829,2017-08-14,50,LAWN AND GARDEN,12.0,0
2998855,2017-08-14,51,GROCERY II,55.0,0
2998857,2017-08-14,51,HOME AND KITCHEN I,8.0,0
2998881,2017-08-14,52,CELEBRATION,9.0,0
2998880,2017-08-14,52,BREAD/BAKERY,795.737,11
2998879,2017-08-14,52,BOOKS,0.0,0
2998878,2017-08-14,52,BEVERAGES,3920.0,11
2998877,2017-08-14,52,BEAUTY,9.0,2
2998876,2017-08-14,52,BABY CARE,0.0,0
2998875,2017-08-14,52,AUTOMOTIVE,5.0,0
2998874,2017-08-14,51,SEAFOOD,41.584,0
2998873,2017-08-14,51,SCHOOL AND OFFICE SUPPLIES,0.0,0
2998872,2017-08-14,51,PRODUCE,4516.358,11
2998871,2017-08-14,51,PREPARED FOODS,124.739,0
2998856,2017-08-14,51,HARDWARE,0.0,0
2998870,2017-08-14,51,POULTRY,681.347,0
2998868,2017-08-14,51,PET SUPPLIES,21.0,0
2998867,2017-08-14,51,PERSONAL CARE,234.0,10
2998866,2017-08-14,51,MEATS,528.053,0
2998865,2017-08-14,51,MAGAZINES,14.0,0
2998864,2017-08-14,51,"LIQUOR,WINE,BEER",60.0,4
2998863,2017-08-14,51,LINGERIE,2.0,0
2998862,2017-08-14,51,LAWN AND GARDEN,41.0,0
2998861,2017-08-14,51,LADIESWEAR,0.0,0
2998860,2017-08-14,51,HOME CARE,227.0,6
2998859,2017-08-14,51,HOME APPLIANCES,0.0,0
2998858,2017-08-14,51,HOME AND KITCHEN II,105.0,2
2998869,2017-08-14,51,PLAYERS AND ELECTRONICS,7.0,0
2998772,2017-08-14,49,PREPARED FOODS,241.769,0
2998828,2017-08-14,50,LADIESWEAR,8.0,2
2998826,2017-08-14,50,HOME APPLIANCES,0.0,0
2998797,2017-08-14,5,LINGERIE,12.0,0
2998796,2017-08-14,5,LAWN AND GARDEN,15.0,0
2998795,2017-08-14,5,LADIESWEAR,14.0,0
2998794,2017-08-14,5,HOME CARE,157.0,5
2998793,2017-08-14,5,HOME APPLIANCES,0.0,0
2998792,2017-08-14,5,HOME AND KITCHEN II,28.0,2
2998791,2017-08-14,5,HOME AND KITCHEN I,27.0,1
2998790,2017-08-14,5,HARDWARE,1.0,0
2998789,2017-08-14,5,GROCERY II,17.0,0
2998788,2017-08-14,5,GROCERY I,2717.0,32
2998787,2017-08-14,5,FROZEN FOODS,81.15,1
2998798,2017-08-14,5,"LIQUOR,WINE,BEER",23.0,3
2998786,2017-08-14,5,EGGS,85.0,0
2998784,2017-08-14,5,DAIRY,580.0,22
2998783,2017-08-14,5,CLEANING,676.0,10
2998782,2017-08-14,5,CELEBRATION,28.0,0
2998781,2017-08-14,5,BREAD/BAKERY,393.15,8
2998780,2017-08-14,5,BOOKS,0.0,0
2998779,2017-08-14,5,BEVERAGES,1771.0,10
2998778,2017-08-14,5,BEAUTY,6.0,1
2998777,2017-08-14,5,BABY CARE,0.0,0
2998776,2017-08-14,5,AUTOMOTIVE,6.0,0
2998775,2017-08-14,49,SEAFOOD,79.832,0
2998774,2017-08-14,49,SCHOOL AND OFFICE SUPPLIES,304.0,10
2998785,2017-08-14,5,DELI,205.163,9
2998827,2017-08-14,50,HOME CARE,333.0,3
2998799,2017-08-14,5,MAGAZINES,12.0,0
2998801,2017-08-14,5,PERSONAL CARE,196.0,10
2998825,2017-08-14,50,HOME AND KITCHEN II,38.0,2
2998824,2017-08-14,50,HOME AND KITCHEN I,111.0,0
2998823,2017-08-14,50,HARDWARE,1.0,0
2998822,2017-08-14,50,GROCERY II,62.0,0
2998821,2017-08-14,50,GROCERY I,6041.0,36
2998820,2017-08-14,50,FROZEN FOODS,189.494,1
2998819,2017-08-14,50,EGGS,119.0,0
2998818,2017-08-14,50,DELI,365.374,8
2998817,2017-08-14,50,DAIRY,1088.0,24
2998816,2017-08-14,50,CLEANING,1379.0,8
2998815,2017-08-14,50,CELEBRATION,26.0,0
2998800,2017-08-14,5,MEATS,211.646,0
2998814,2017-08-14,50,BREAD/BAKERY,547.679,9
2998812,2017-08-14,50,BEVERAGES,3914.0,13
2998811,2017-08-14,50,BEAUTY,15.0,2
2998810,2017-08-14,50,BABY CARE,0.0,0
2998809,2017-08-14,50,AUTOMOTIVE,6.0,0
2998808,2017-08-14,5,SEAFOOD,11.694,0
2998807,2017-08-14,5,SCHOOL AND OFFICE SUPPLIES,0.0,0
2998806,2017-08-14,5,PRODUCE,1453.2369,4
2998805,2017-08-14,5,PREPARED FOODS,79.535,0
2998804,2017-08-14,5,POULTRY,203.0,0
2998803,2017-08-14,5,PLAYERS AND ELECTRONICS,2.0,0
2998802,2017-08-14,5,PET SUPPLIES,0.0,0
2998813,2017-08-14,50,BOOKS,0.0,0
2998215,2017-08-14,34,AUTOMOTIVE,4.0,0
2997769,2017-08-14,21,HOME AND KITCHEN II,46.0,2
2998213,2017-08-14,33,SCHOOL AND OFFICE SUPPLIES,0.0,0
2997625,2017-08-14,18,BOOKS,0.0,0
2997624,2017-08-14,18,BEVERAGES,1996.0,27
2997623,2017-08-14,18,BEAUTY,2.0,1
2997622,2017-08-14,18,BABY CARE,0.0,0
2997621,2017-08-14,18,AUTOMOTIVE,2.0,0
2997620,2017-08-14,17,SEAFOOD,5.0,0
2997619,2017-08-14,17,SCHOOL AND OFFICE SUPPLIES,35.0,7
2997618,2017-08-14,17,PRODUCE,1177.229,2
2997617,2017-08-14,17,PREPARED FOODS,73.0,1
2997616,2017-08-14,17,POULTRY,381.421,0
2997615,2017-08-14,17,PLAYERS AND ELECTRONICS,3.0,0
2997614,2017-08-14,17,PET SUPPLIES,1.0,0
2997613,2017-08-14,17,PERSONAL CARE,310.0,8
2997612,2017-08-14,17,MEATS,292.339,0
2997611,2017-08-14,17,MAGAZINES,6.0,0
2997610,2017-08-14,17,"LIQUOR,WINE,BEER",7.0,0
2997609,2017-08-14,17,LINGERIE,0.0,0
2997608,2017-08-14,17,LAWN AND GARDEN,0.0,0
2997607,2017-08-14,17,LADIESWEAR,0.0,0
2997606,2017-08-14,17,HOME CARE,283.0,7
2997605,2017-08-14,17,HOME APPLIANCES,0.0,0
2997604,2017-08-14,17,HOME AND KITCHEN II,24.0,1
2997603,2017-08-14,17,HOME AND KITCHEN I,33.0,0
2997626,2017-08-14,18,BREAD/BAKERY,479.0,11
2997627,2017-08-14,18,CELEBRATION,9.0,0
2997628,2017-08-14,18,CLEANING,581.0,18
2997629,2017-08-14,18,DAIRY,511.0,21
2997653,2017-08-14,18,SEAFOOD,8.9869995,0
2997652,2017-08-14,18,SCHOOL AND OFFICE SUPPLIES,79.0,7
2997651,2017-08-14,18,PRODUCE,1520.275,7
2997650,2017-08-14,18,PREPARED FOODS,36.18,0
2997649,2017-08-14,18,POULTRY,119.275,0
2997648,2017-08-14,18,PLAYERS AND ELECTRONICS,5.0,0
2997647,2017-08-14,18,PET SUPPLIES,2.0,0
2997646,2017-08-14,18,PERSONAL CARE,164.0,6
2997645,2017-08-14,18,MEATS,61.722,0
2997644,2017-08-14,18,MAGAZINES,5.0,0
2997643,2017-08-14,18,"LIQUOR,WINE,BEER",17.0,1
2997602,2017-08-14,17,HARDWARE,0.0,0
2997642,2017-08-14,18,LINGERIE,8.0,2
2997640,2017-08-14,18,LADIESWEAR,9.0,0
2997639,2017-08-14,18,HOME CARE,204.0,8
2997638,2017-08-14,18,HOME APPLIANCES,0.0,0
2997637,2017-08-14,18,HOME AND KITCHEN II,23.0,1
2997636,2017-08-14,18,HOME AND KITCHEN I,29.0,1
2997635,2017-08-14,18,HARDWARE,2.0,0
2997634,2017-08-14,18,GROCERY II,13.0,0
2997633,2017-08-14,18,GROCERY I,2631.5,57
2997632,2017-08-14,18,FROZEN FOODS,45.0,0
2997631,2017-08-14,18,EGGS,293.0,22
2997630,2017-08-14,18,DELI,198.824,4
2997641,2017-08-14,18,LAWN AND GARDEN,0.0,0
2997601,2017-08-14,17,GROCERY II,8.0,0
2997600,2017-08-14,17,GROCERY I,4648.0,54
2997599,2017-08-14,17,FROZEN FOODS,92.0,1
2997570,2017-08-14,16,HOME AND KITCHEN I,15.0,0
2997569,2017-08-14,16,HARDWARE,0.0,0
2997568,2017-08-14,16,GROCERY II,8.0,0
2997567,2017-08-14,16,GROCERY I,2354.0,47
2997566,2017-08-14,16,FROZEN FOODS,19.0,0
2997565,2017-08-14,16,EGGS,403.0,11
2997564,2017-08-14,16,DELI,136.0,4
2997563,2017-08-14,16,DAIRY,258.0,8
2997562,2017-08-14,16,CLEANING,682.0,20
2997561,2017-08-14,16,CELEBRATION,0.0,0
2997560,2017-08-14,16,BREAD/BAKERY,153.0,8
2997571,2017-08-14,16,HOME AND KITCHEN II,18.0,0
2997559,2017-08-14,16,BOOKS,0.0,0
2997557,2017-08-14,16,BEAUTY,0.0,0
2997556,2017-08-14,16,BABY CARE,0.0,0
2997555,2017-08-14,16,AUTOMOTIVE,5.0,0
2997554,2017-08-14,15,SEAFOOD,4.0,0
2997553,2017-08-14,15,SCHOOL AND OFFICE SUPPLIES,15.0,5
2997552,2017-08-14,15,PRODUCE,619.002,6
2997551,2017-08-14,15,PREPARED FOODS,34.0,0
2997550,2017-08-14,15,POULTRY,110.459,1
2997549,2017-08-14,15,PLAYERS AND ELECTRONICS,6.0,0
2997548,2017-08-14,15,PET SUPPLIES,0.0,0
2997547,2017-08-14,15,PERSONAL CARE,169.0,6
2997558,2017-08-14,16,BEVERAGES,1739.0,25
2997654,2017-08-14,19,AUTOMOTIVE,3.0,0
2997572,2017-08-14,16,HOME APPLIANCES,0.0,0
2997574,2017-08-14,16,LADIESWEAR,0.0,0
2997598,2017-08-14,17,EGGS,266.0,16
2997597,2017-08-14,17,DELI,495.0,8
2997596,2017-08-14,17,DAIRY,677.0,14
2997595,2017-08-14,17,CLEANING,1208.0,19
2997594,2017-08-14,17,CELEBRATION,0.0,0
2997593,2017-08-14,17,BREAD/BAKERY,309.0,9
2997592,2017-08-14,17,BOOKS,0.0,0
2997591,2017-08-14,17,BEVERAGES,3047.0,22
2997590,2017-08-14,17,BEAUTY,3.0,1
2997589,2017-08-14,17,BABY CARE,1.0,0
2997588,2017-08-14,17,AUTOMOTIVE,14.0,0
2997573,2017-08-14,16,HOME CARE,165.0,6
2997587,2017-08-14,16,SEAFOOD,0.0,0
2997585,2017-08-14,16,PRODUCE,470.227,4
2997584,2017-08-14,16,PREPARED FOODS,51.0,1
2997583,2017-08-14,16,POULTRY,53.479,0
2997582,2017-08-14,16,PLAYERS AND ELECTRONICS,2.0,0
2997581,2017-08-14,16,PET SUPPLIES,3.0,0
2997580,2017-08-14,16,PERSONAL CARE,103.0,6
2997579,2017-08-14,16,MEATS,43.415,0
2997578,2017-08-14,16,MAGAZINES,2.0,0
2997577,2017-08-14,16,"LIQUOR,WINE,BEER",12.0,2
2997576,2017-08-14,16,LINGERIE,1.0,0
2997575,2017-08-14,16,LAWN AND GARDEN,0.0,0
2997586,2017-08-14,16,SCHOOL AND OFFICE SUPPLIES,0.0,0
2997655,2017-08-14,19,BABY CARE,0.0,0
2997656,2017-08-14,19,BEAUTY,3.0,0
2997657,2017-08-14,19,BEVERAGES,2627.0,23
2997737,2017-08-14,20,HOME APPLIANCES,0.0,0
2997736,2017-08-14,20,HOME AND KITCHEN II,14.0,1
2997735,2017-08-14,20,HOME AND KITCHEN I,16.0,0
2997734,2017-08-14,20,HARDWARE,0.0,0
2997733,2017-08-14,20,GROCERY II,16.0,0
2997732,2017-08-14,20,GROCERY I,6295.133,60
2997731,2017-08-14,20,FROZEN FOODS,56.486,1
2997730,2017-08-14,20,EGGS,89.0,19
2997729,2017-08-14,20,DELI,519.048,8
2997728,2017-08-14,20,DAIRY,669.0,18
2997727,2017-08-14,20,CLEANING,1165.0,21
2997738,2017-08-14,20,HOME CARE,341.0,8
2997726,2017-08-14,20,CELEBRATION,9.0,0
2997724,2017-08-14,20,BOOKS,0.0,0
2997723,2017-08-14,20,BEVERAGES,4246.0,30
2997722,2017-08-14,20,BEAUTY,4.0,1
2997721,2017-08-14,20,BABY CARE,1.0,0
2997720,2017-08-14,20,AUTOMOTIVE,8.0,0
2997719,2017-08-14,2,SEAFOOD,34.644,0
2997718,2017-08-14,2,SCHOOL AND OFFICE SUPPLIES,0.0,0
